name,facebook,twitter,website,genre,mtv
 The Osborne Brothers ,,,,,http://www.cmt.com/artists/the-osborne-brothers/biography
 The Other Two ,,,,Alternative,http://www.mtv.com/artists/the-other-two/biography
 The Police ,http://www.facebook.com/18942263240,,http://www.stewartcopeland.com/,Rock,http://www.mtv.com/artists/the-police/biography
 The Red Jumpsuit Apparatus ,http://www.facebook.com/107159332655487,,http://RedJumpsuit.com,Christian Rock,http://www.mtv.com/artists/the-red-jumpsuit-apparatus/biography
 The Replacements ,http://www.facebook.com/391665010943817,http://www.twitter.com/thereplacements,,Alternative,http://www.mtv.com/artists/the-replacements/biography
 The Stone Roses ,http://www.facebook.com/170128313073004,http://www.twitter.com/thestoneroses,,Rock,http://www.mtv.com/artists/the-stone-roses/biography
 The Ramones ,http://www.facebook.com/12789020378,,http://officialramones.com/,Rock,http://www.mtv.com/artists/the-ramones/biography
 The Rasmus ,http://www.facebook.com/165262930168358,http://www.twitter.com/rasmusofficial,,Rock,http://www.mtv.com/artists/the-rasmus/biography
 The Surfaris ,http://www.facebook.com/surfaris,http://www.twitter.com/http://thesurfaris.com,http://www.thesurfaris.com,Surf,http://www.mtv.com/artists/the-surfaris/biography
 Thunder Road ,,,,,http://www.cmt.com/artists/thunder-road/biography
 The Wailers ,http://www.facebook.com/72852404808,http://www.twitter.com/wailers,,Reggae,http://www.mtv.com/artists/the-wailers/biography
 The Verve ,http://www.facebook.com/7752287230,,http://www.theverve.co.uk/,Rock,http://www.mtv.com/artists/the-verve/biography
 The Williams Brothers ,,,,Inspirational,http://www.mtv.com/artists/the-williams-brothers/biography
 Thom Yorke ,http://www.facebook.com/103457479694612,http://www.twitter.com/thomyorke,,Rock,http://www.mtv.com/artists/thom-yorke/biography
 Thunder ,,,,Classic Rock,http://www.mtv.com/artists/thunder-2/biography
" Tim ""Polecat"" Worman ",,,,,http://www.mtv.com/artists/tim-polecat-worman/biography
 Tim Wilson ,,,,Country,http://www.cmt.com/artists/tim-wilson/biography
 Tom Tom Club ,http://www.facebook.com/374273224878,,http://www.tomtomclub.com,Pop/Rock,http://www.mtv.com/artists/tom-tom-club/biography
 Tim Cansfield ,,,,,http://www.mtv.com/artists/tim-cansfield/biography
 Tom McReynolds ,,,,,http://www.cmt.com/artists/tom-mcreynolds/biography
 Todd Snider ,http://www.facebook.com/24348889238,http://www.twitter.com/toddsnider,,Alternative,http://www.cmt.com/artists/todd-snider/biography
 Tori Amos ,http://www.facebook.com/5919119090,http://www.twitter.com/toriamos,http://www.Toriamos.com,Rock,http://www.mtv.com/artists/tori-amos/biography
 Tone Trump ,,,,,http://www.mtv.com/artists/tone-trump-00/biography
 Travie McCoy ,http://www.facebook.com/53390741957,http://www.twitter.com/traviemccoy,http://www.traviemccoy.com,Hip-Hop,http://www.mtv.com/artists/travie-mccoy/biography
 Ulises Quintero ,,,,,http://www.mtv.com/artists/ulises-quintero/biography
 Trick Daddy ,,,http://www.thug.com/,Hip-Hop/Rap,http://www.mtv.com/artists/trick-daddy/biography
 Trono de Mexico ,http://www.facebook.com/112283845478910,,,Latin,http://www.mtv.com/artists/trono-de-mexico/biography
 Tweet ,,,,R&B/Soul,http://www.mtv.com/artists/tweet/biography
 Vanessa Carlton ,http://www.facebook.com/24127846428,http://www.twitter.com/vanessacarlton,http://www.vanessacarlton.com/,Pop/Rock,http://www.mtv.com/artists/vanessa-carlton/biography
 Vanessa Hudgens ,http://www.facebook.com/5803783606,http://www.twitter.com/vanessahudgens,,Rock,http://www.mtv.com/artists/vanessa-hudgens/biography
 Vanilla Ice ,http://www.facebook.com/199219936759146,http://www.twitter.com/vanillaice,http://thunder.prohosting.com/~vifc,Hip-Hop/Rap,http://www.mtv.com/artists/vanilla-ice/biography
 Various Artists ,http://www.facebook.com/161524360591280,http://www.twitter.com/cmerkem,http://www.loudcloudmedia.com,Hip-Hop/Rap,http://www.mtv.com/artists/various-artists/biography
 Tycho ,http://www.facebook.com/110074840519,http://www.twitter.com/iso50,,Ambient,http://www.mtv.com/artists/tycho/biography
 Veil ,http://www.facebook.com/25097333765,,,Alternative,http://www.mtv.com/artists/veil/biography
 Van Morrison ,http://www.facebook.com/243835092320875,http://www.twitter.com/vanmorrison,http://www.vanmorrison.co.uk/,Rock,http://www.mtv.com/artists/van-morrison/biography
 Verse Simmonds ,http://www.facebook.com/94532772898,http://www.twitter.com/versesimmonds,http://versesimmonds.com,Contemporary R&B,http://www.mtv.com/artists/verse-simmonds/biography
 Vijaya Nirmala ,,,,,http://www.mtv.com/artists/vijaya-nirmala/biography
 Vince Wilcox ,,,,,http://www.mtv.com/artists/vince-wilcox/biography
 Wayne Newton ,,,,Easy Listening/Vocal,http://www.mtv.com/artists/wayne-newton/biography
 Warpaint ,http://www.facebook.com/10982025185,http://www.twitter.com/_warpaint,,Indie Rock,http://www.mtv.com/artists/warpaint/biography
 V.V. Brown ,http://www.facebook.com/61524210435,http://www.twitter.com/vvbrown,,Rock,http://www.mtv.com/artists/vv-brown/biography
 Washboard Willie ,,,,Blues/Folk,http://www.mtv.com/artists/washboard-willie/biography
 Whitehead Brothers ,,,,,http://www.mtv.com/artists/whitehead-brothers/biography
 Webb Pierce ,,,http://www.countrymusichalloffame.com/inductees/webb_pierce.html,Country,http://www.cmt.com/artists/webb-pierce/biography
 Weezer ,http://www.facebook.com/20355427272,http://www.twitter.com/weezer,http://www.weezer.com/,Rock,http://www.mtv.com/artists/weezer/biography
" ""Weird Al"" Yankovic ",http://www.facebook.com/70358446004,http://www.twitter.com/alyankovic,http://www.weirdal.com/,Novelty,http://www.mtv.com/artists/weird-al-yankovic/biography
 Wolfgang Muermann ,,,,,http://www.mtv.com/artists/wolfgang-muermann/biography
 Wolfmother ,http://www.facebook.com/8138062666,http://www.twitter.com/wolfmother,http://www.wolfmother.com/,Rock,http://www.mtv.com/artists/wolfmother/biography
 Women of Praise ,,,,,http://www.mtv.com/artists/women-of-praise/biography
 Willa Ford ,,,,Pop,http://www.mtv.com/artists/willa-ford/biography
 Willie Samples ,,,,,http://www.cmt.com/artists/willie-samples/biography
 XXX ,,,,,http://www.mtv.com/artists/xxx-1/biography
 Xaxy ,,,,,http://www.mtv.com/artists/xaxy/biography
 Worl-A-Girl ,,,,,http://www.mtv.com/artists/worl-a-girl/biography
 Wreckless Eric ,,,,Alternative,http://www.mtv.com/artists/wreckless-eric/biography
 Wyclef Jean ,http://www.facebook.com/79439626618,http://www.twitter.com/wyclef,http://www.wyclef.com,J-Pop,http://www.mtv.com/artists/wyclef-jean/biography
 Yes ,http://www.facebook.com/223599747652021,http://www.twitter.com/yesofficial,http://www.stevehowe.com/,Rock,http://www.mtv.com/artists/yes/biography
 Yiruma ,http://www.facebook.com/125708571122,,,World/Reggae,http://www.mtv.com/artists/yiruma/biography
 Yandel ,http://www.facebook.com/138670476300019,http://www.twitter.com/llandel_malave,,World/Reggae,http://www.mtv.com/artists/yandel/biography
 Zebras In Public ,,,http://www.zebrasinpublic.net,Pop/Rock,http://www.mtv.com/artists/zebras-in-public/biography
 Zee Zee ,,,,,http://www.mtv.com/artists/zee-zee/biography
 Yung Redd ,,,,,http://www.mtv.com/artists/yung-redd/biography
 Yuri ,http://www.facebook.com/170009773260,http://www.twitter.com/oficialyuri,,Latin,http://www.mtv.com/artists/yuri/biography
 Zubin Garg ,,,,,http://www.mtv.com/artists/zubin-garg/biography
 Zulmaely ,,,,,http://www.mtv.com/artists/zulmaely/biography
 Zeroleen ,,,,,http://www.mtv.com/artists/zeroleen/biography
 Matisyahu ,http://www.facebook.com/9959714188,http://www.twitter.com/matisyahu,http://www.matisyahuworld.com,Pop/Rock,http://www.mtv.com/artists/matisyahu/biography
 Shovels & Rope ,http://www.facebook.com/169655923048543,http://www.twitter.com/shovelsandrope,,Blues/Folk,http://www.mtv.com/artists/shovels-and-rope/biography
 Childish Gambino ,http://www.facebook.com/340648012694538,http://www.twitter.com/donaldglover,,Hip-Hop,http://www.mtv.com/artists/childish-gambino/biography
 Kimberly Nichole ,http://www.facebook.com/KimberlyNicholeMusic,http://www.twitter.com/http://www.KimberlyNichole.com,http://www.KimberlyNichole.com,Pop/Rock,http://www.mtv.com/artists/kimberly-nichole/biography
 Big Freedia ,http://www.facebook.com/bigfreediadiva,http://twitter.com/bigfreedia,http://bigfreedia.com,Dance,http://www.mtv.com/artists/big-freedia/biography
 Youngblood Hawke ,http://www.facebook.com/121130994619942,http://www.twitter.com/youngbloodhawke,http://www.youngbloodhawke.com/,Indie Rock,http://www.mtv.com/artists/youngblood-hawke/biography
 M2thaK ,,http://www.twitter.com/http://itsmyurls.com/M2thaK,http://www.itsmyurls.com/m2thak,West Coast Rap,http://www.mtv.com/artists/m2thak/biography
 mike taylor  ,http://www.facebook.com/iammiketaylor,http://www.twitter.com/iammiketaylor,http://iammiketaylor.com,Alternative,http://www.mtv.com/artists/mike-taylor/biography
 Alberto Magnone ,,,,,http://www.mtv.com/artists/alberto-magnone/biography
 Ca$h Out ,http://www.facebook.com/162065907154273,http://www.twitter.com/therealcashout,,Hip-Hop,http://www.mtv.com/artists/cash-out/biography
 La Adictiva Banda San José De Mesillas ,,,,Latin,http://www.mtv.com/artists/la-adictiva-banda-san-jos-de-mesillas-2/biography
 Tony Ocasio ,,,,Latino,http://www.mtv.com/artists/tony-ocasio/biography
 El Dasa ,,,,,http://www.mtv.com/artists/el-dasa/biography
 Ross Lynch ,http://www.facebook.com/222043134477491,http://www.twitter.com/rossr5,,German Pop,http://www.mtv.com/artists/ross-lynch-1/biography
 Da Blast ,http://www.facebook.com/552813539,http://www.twitter.com/https://itunes.apple.com/album/bout-dat-life-single/id590817998?v0=9988&ign-mpt=uo%3D1,,Hip-Hop/Rap,http://www.mtv.com/artists/da-blast/biography
 Mr Traffic ,,http://twitter.com/MistaTraffic,http://weedygsoundforce.com/mr-traffic-usa,Dancehall,http://www.mtv.com/artists/mr-traffic/biography
 iOwls ,http://www.facebook.com/133000560096167,http://www.twitter.com/http://tragikminded.com,,Hip-Hop/Rap,http://www.mtv.com/artists/iowls/biography
 Charles Esten ,,,,Country,http://www.cmt.com/artists/charles-esten/biography
 Christian Ebner ,,,,,http://www.mtv.com/artists/christian-ebner/biography
 DJ RYZE ,,,,,http://www.mtv.com/artists/dj-ryze/biography
 Dubstep ,,,,,http://www.mtv.com/artists/dubstep/biography
 Go Periscope ,http://www.facebook.com/goperiscopemusic,http://twitter.com/goperiscope,http://www.goperiscope.net,Electronica,http://www.mtv.com/artists/go-periscope/biography
 Shane Runion Band ,,,http://SRBand.com,Pop/Rock,http://www.mtv.com/artists/shane-runion-band/biography
 Rachel Farley ,http://www.facebook.com/164682567009809,http://twitter.com/rachelfarley,http://www.rachelfarleymusic,Country,http://www.cmt.com/artists/rachel-farley/biography
 Queen V ,,,,,http://www.mtv.com/artists/queen-v-1/biography
 Oscar Cash ,,,,,http://www.mtv.com/artists/oscar-cash/biography
 Lil Doneezy  ,,http://twitter.com/LilDoneezy,http://lildoneezy.com,Hip-Hop/Rap,http://www.mtv.com/artists/lil-doneezy/biography
 ZZ Ward ,http://www.facebook.com/107537145881,http://www.twitter.com/zzward,,Alternative,http://www.mtv.com/artists/zz-ward/biography
 Jesse Keith Whitley ,,http://www.twitter.com/http://jessekeithwhitley.com,http://www.jessekeithwhitley.com,Traditional Country,http://www.cmt.com/artists/jesse-keith-whitley/biography
 Raptar ,,,,,http://www.mtv.com/artists/raptar/biography
 Jamie Lynn Spears ,http://www.facebook.com/jamielynnspears,http://twitter.com/jamielynnspears,http://jamielynnspears.com/,Contemporary Country,http://www.cmt.com/artists/jamie-lynn-spears/biography
 Maggie Eckford ,http://www.facebook.com/maggieeckford,http://twitter.com/maggieeckford,http://www.maggieeckford.com,Contemporary Singer/Songwriter,http://www.mtv.com/artists/maggie-eckford/biography
 Struggle Jennings ,,,,,http://www.cmt.com/artists/struggle-jennings/biography
 Luh Brandon ,,http://twitter.com/LuhBrandon,http://www.tklmusicpublishing-ascap.com,Hip-Hop/Rap,http://www.mtv.com/artists/luh-brandon/biography
 Rosco Bandana ,http://www.twitter.com/http://www.facebook.com/pages/Rosco-Bandana/164047063621157,http://www.twitter.com/http://www.facebook.com/pages/Rosco-Bandana/164047063621157,http://www.roscobandana.com,Alternative Country,http://www.cmt.com/artists/rosco-bandana/biography
 Jeremiah James Korfe ,http://www.facebook.com/jeremiahjameskorfe,http://twitter.com/followjeremiah,,Country,http://www.cmt.com/artists/jeremiah-james-korfe/biography
 Biddu ,,,,R&B,http://www.mtv.com/artists/biddu-1/biography
 Will Gatz ,http://www.facebook.com/113625065398156,http://www.twitter.com/ThaWillGatz,,Hip-Hop/Rap,http://www.mtv.com/artists/will-gatz/biography
 Matt Martindale ,,,,,http://www.cmt.com/artists/matt-martindale/biography
 MrX ,,http://www.twitter.com/mrx20613,,Alternative,http://www.mtv.com/artists/mrx/biography
 Luis Coronel ,http://www.facebook.com/535334683161680,http://www.twitter.com/luiscoronel281,,Latin,http://www.mtv.com/artists/luis-coronel/biography
 Babyface Benji ,http://www.facebook.com/122894237771927,http://twitter.com/BabyfaceBenji,https://soundcloud.com/mr-benjamin-2,Hip-Hop/Rap,http://www.mtv.com/artists/babyface-benji/biography
" AC Da' Perfecto ",http://www.facebook.com/pages/AC-Da-Perfecto/192399194559,http://www.twitter.com/perfectoz,http://www.swisharz.wix.co/acdaperfecto,Hip-Hop/Rap,http://www.mtv.com/artists/ac-da-perfecto/biography
 Jose Frenchie ,http://www.facebook.com/82900565,http://www.twitter.com/GroovyJose,,West Coast Rap,http://www.mtv.com/artists/jose-frenchie/biography
 Ylvis ,,,http://patrik.ivcic.com,Goth Rock,http://www.mtv.com/artists/ylvis/biography
 DJ Palash ,,,http://www.soundcloud.com/dj_palash,House,http://www.mtv.com/artists/dj-palash/biography
 XXAL ,,,http://soundcloud.com/XXAL,Dirty South,http://www.mtv.com/artists/xxal/biography
 Crate Logic ,http://www.facebook.com/203405936409752,http://www.twitter.com/cratelogic,,Hip-Hop,http://www.mtv.com/artists/crate-logic/biography
 Brian Nightingale ,http://www.facebook.com/28418647,http://twitter.com/yogrammydavis,,R&B/Soul,http://www.mtv.com/artists/brian-nightingale/biography
 Rossy Lebó ,,,,,http://www.mtv.com/artists/rossy-leb/biography
 Nicky Romero ,http://www.facebook.com/djnickyromero,http://twitter.com/nickyromero,http://www.nickyromero.com,House,http://www.mtv.com/artists/nicky-romero/biography
 Fake Club ,http://www.facebook.com/fakeclubband,https://twitter.com/fakeclubband,,Rock & Roll,http://www.mtv.com/artists/fake-club/biography
 Natalie Stovall and The Drive ,,,,,http://www.cmt.com/artists/natalie-stovall-and-the-drive/biography
 Rufnec Travv ,,,,Hip-Hop,http://www.mtv.com/artists/rufnec-travv/biography
 Shakey Graves ,,,,,http://www.mtv.com/artists/shakey-graves/biography
 Vinioci ,http://www.facebook.com/58074794,http://www.twitter.com/Vinioci,http://www.vinioci.com,House,http://www.mtv.com/artists/vinioci/biography
 Stunt Tha Boss ,http://www.facebook.com/230428580454838,,https://spinrilla.com/mixtapes/stunt-tha-boss-ridin-in-my-monte-carlo,Hip-Hop/Rap,http://www.mtv.com/artists/stunt-tha-boss/biography
 Lizi Kay ,,,,,http://www.mtv.com/artists/lizi-kay/biography
 BRUUS ,,,,Hip-Hop/Rap,http://www.mtv.com/artists/bruus/biography
 XmafaX ,,http://twitter.com/XmafaX,http://www.reverbnation.com/xmafax,Metal,http://www.mtv.com/artists/xmafax/biography
 MsBrooke Lauren ,http://www.facebook.com/201213359517,http://www.twitter.com/msbrookelauren,https://soundcloud.com/msbrookelauren,Soul,http://www.mtv.com/artists/msbrooke-lauren/biography
 Abdu Kiyar ,,,,,http://www.mtv.com/artists/abdu-kiyar/biography
 Chayshaun ,,,,Hip-Hop,http://www.mtv.com/artists/chayshaun/biography
 Erik Dylan ,,http://www.twitter.com/erikdylanmusic,http://erikdylanmusic.com,Contemporary Country,http://www.cmt.com/artists/erik-dylan/biography
 SONIC DA CITYBOY ,,,,,http://www.mtv.com/artists/sonic-da-cityboy/biography
 Bro5 ,,,http://www.youtube.com/watch?v=xNpTjL6KWgs,Pop/Rock,http://www.mtv.com/artists/bro5/biography
 Braddy ,http://www.facebook.com/Mr.Braddy,http://www.twitter.com/braddy478,http://www.Braddy478.com,Hip-Hop/Rap,http://www.mtv.com/artists/braddy/biography
 Bangtan Boys ,,,,,http://www.mtv.com/artists/bangtan-boys/biography
 millennial records ,http://www.facebook.com/335821333214630,,,Hip-Hop,http://www.mtv.com/artists/millennial-records/biography
 The Mike Lynch Band ,,,,Pop/Rock,http://www.mtv.com/artists/the-mike-lynch-band/biography
 Xae Maximum ,,http://twitter.com/wavylordxae,http://wavylordxae.tumblr.com,IDM/Experimental,http://www.mtv.com/artists/xae-maximum/biography
 Vancouver Sleep Clinic ,http://www.facebook.com/VancouverSleepClinic,http://www.twitter.com/vcsleepclinic,,,http://www.mtv.com/artists/vancouver-sleep-clinic/biography
 Oliver Heldens ,,,,,http://www.mtv.com/artists/oliver-heldens/biography
 Yemi Alade ,,,,Afro-Beat,http://www.mtv.com/artists/yemi-alade/biography
 Bei Bei ,http://www.facebook.com/64795107436,http://www.twitter.com/beimuzik,https://soundcloud.com/bei1/chamber-muzik,Alternative Rap,http://www.mtv.com/artists/bei-bei/biography
 Lina Fouro ,http://www.facebook.com/842723962429356,http://www.twitter.com/LinaFouro,http://www.linafouro.com/,Pop,http://www.mtv.com/artists/lina-fouro/biography
 Will Garrett ,http://www.facebook.com/222020221154927,,http://www.iamwillgarrett.com,Country,http://www.cmt.com/artists/will-garrett/biography
 Black M ,,,,Rock,http://www.mtv.com/artists/black-m/biography
 rollen stoner ,http://www.facebook.com/539544006164886,http://www.twitter.com/rollenstoner,https://www.youtube.com/user/fabz356,West Coast Rap,http://www.mtv.com/artists/rollen-stoner/biography
 Janete Vidal ,,,,,http://www.mtv.com/artists/janete-vidal/biography
 kirsten arian ,,http://www.twitter.com/kirstenarian,http://kirstenarian.com,Pop,http://www.mtv.com/artists/kirsten-arian/biography
 Lil Cory ,http://www.facebook.com/96555684,http://www.twitter.com/lilcorymuzik,http://www.lilcory.com,Rap,http://www.mtv.com/artists/official-lil-cory/biography
 Rigna Folk ,,,http://www.rignafolk.de,Indie Rock,http://www.mtv.com/artists/rigna-folk/biography
 Mr Muffin ,http://www.facebook.com/283494334997223,http://www.twitter.com/mrmuffin_gh,https://soundcloud.com/mrmuffin_gh,Hip-Hop/Rap,http://www.mtv.com/artists/mr-muffin/biography
 Bobby Shmurda ,http://www.facebook.com/officialbobbyshmurda,http://www.twitter.com/BobbyShmurdaGS9,,Hip-Hop,http://www.mtv.com/artists/bobby-shmurda/biography
 Young Pyrex Martinez ,,,,Hip-Hop/Rap,http://www.mtv.com/artists/young-pyrex-martinez/biography
 Brendon Pedroza ,,,,,http://www.mtv.com/artists/brendon-pedroza/biography
 Pongo Dean ,,,,,http://www.mtv.com/artists/pongo-dean/biography
 Between California and Summer ,http://www.facebook.com/512497695461743,,,Alternative,http://www.mtv.com/artists/between-california-and-summer/biography
 Sadzid Husic ,,,,,http://www.mtv.com/artists/sadzid-husic/biography
 Dave East ,http://www.facebook.com/daveeastmusic,http://www.twitter.com/dave_east,,Rap,http://www.mtv.com/artists/dave-east/biography
 Ben Haenow ,,,,Rock,http://www.mtv.com/artists/ben-haenow/biography
 Tory Lanez ,,,,,http://www.mtv.com/artists/tory-lanez/biography
 TESSA ,,http://www.twitter.com/tessaworldwide,http://www.tessaworldwide.com,Pop,http://www.mtv.com/artists/tessa/biography
 Lisa Marie Johnston ,http://www.facebook.com/216248025154468,,http://www.stompandgroove.com,Americana,http://www.cmt.com/artists/lisa-marie-johnston/biography
 The Notionaries ,,http://www.twitter.com/thenotionaries,http://www.bhgmusicgroup.com,Alternative,http://www.mtv.com/artists/the-notionaries/biography
 Adol ,,,http://www.reverbnation.com/adol?profile_view_source=profile_box,Pop,http://www.mtv.com/artists/adol/biography
 TimieSter ,,http://www.twitter.com/iam_timie,,Afro-Pop,http://www.mtv.com/artists/timiester/biography
 Sauce Walka ,,,,,http://www.mtv.com/artists/sauce-walka/biography
 Ashley Clark ,,,http://www.ashleyclarkofficial.com,Country,http://www.cmt.com/artists/ashley-clark/biography
 Wes Cook band ,http://www.facebook.com/144369872248126,http://www.twitter.com/wescookband,http://www.wescookband.com,Country,http://www.cmt.com/artists/wes-cook-band/biography
 Famy ,,,,,http://www.mtv.com/artists/famy/biography
 KIDX ,,,,,http://www.mtv.com/artists/kidx/biography
 The Kuntry Boyz ,http://www.facebook.com/321747184638277,http://www.twitter.com/TheKuntryBoyz,http://www.thekuntryboyzonline.com,Country,http://www.cmt.com/artists/the-kuntry-boyz/biography
 Squirm G ,,,,Hip-Hop,http://www.mtv.com/artists/squirm-g/biography
 Patoranking ,,,,,http://www.mtv.com/artists/patoranking/biography
 Brolin ,,,http://www.iambrolin.com,Electronic,http://www.mtv.com/artists/brolin/biography
 Diesel Dougie ,,,,,http://www.mtv.com/artists/diesel-dougie/biography
 wwwww sade com. ,,,,,http://www.cmt.com/artists/wwwww-sade-com/biography
 Abstract Future ,,,,Electronic,http://www.mtv.com/artists/abstract-future/biography
 SMASHY ,http://www.facebook.com/894594897260545,http://www.twitter.com/IamMr_Smashy,http://soundcloud.com/officialsmashy,R&B/Soul,http://www.mtv.com/artists/smashy/biography
 paradax ,,,,Dancehall,http://www.mtv.com/artists/paradax/biography
 5UP ,,http://www.twitter.com/JeromeDiggs,https://www.youtube.com/watch?v=2kJu0TKweCI,Hip-Hop/Rap,http://www.mtv.com/artists/5up/biography
 Bugz bacardi ,http://www.facebook.com/275968195904155,http://www.twitter.com/buggybul1,https://www.reverbnation.com/bugzbacardi,Gangsta Rap,http://www.mtv.com/artists/bugz-bacardi/biography
 Avion Dre ,,http://www.twitter.com/AvionDre,,Hip-Hop,http://www.mtv.com/artists/avion-dre/biography
 D. Imman;Vaikom Vijayalakshmi ,,,,,http://www.mtv.com/artists/d-immanvaikom-vijayalakshmi/biography
 DMT MAESTRA ,http://www.facebook.com/1580119938938480,,http://dementeofficial.bandcamp.com,Gangsta Rap,http://www.mtv.com/artists/dmt-maestra/biography
 Myke Aikens (MR AWWREADY) ,http://www.facebook.com/231073933598354,http://www.twitter.com/cgrover79,,Hip-Hop,http://www.mtv.com/artists/myke-aikens-1/biography
 The Mullins Sisters ,,,,Country,http://www.cmt.com/artists/the-mullins-sisters-3/biography
 November kennedy ,http://www.facebook.com/169379856442349,http://www.twitter.com/kennedyfoodman,http://november-kennedy7.skyrock.com,Afro-Beat,http://www.mtv.com/artists/november-kennedy/biography
 Static The Prodigy ,,http://www.twitter.com/StaticNC,,Hip-Hop/Rap,http://www.mtv.com/artists/static-the-prodigy/biography
 Jaae Kash ,http://www.facebook.com/166138093464253,http://www.twitter.com/jaaekash,http://JaaeKash.com,Rap,http://www.mtv.com/artists/jaae-kash/biography
 101 Strings Orchestra ,,http://twitter.com/GOOGLE,,Easy Listening/Vocal,http://www.mtv.com/artists/101-strings-orchestra/biography
 1981 ,,,,,http://www.mtv.com/artists/1981/biography
 Damien Jurado ,http://www.facebook.com/288980227780755,http://www.twitter.com/damienjurado,http://www.damienjurado.com,Folk-Rock,http://www.mtv.com/artists/damien-jurado/biography
 A Country Sound ,,,,,http://www.cmt.com/artists/a-country-sound/biography
 9 Ball ,,,,,http://www.mtv.com/artists/9-ball/biography
 Willie Banks & The Messengers ,,,,Inspirational,http://www.mtv.com/artists/willie-banks-the-messengers-1/biography
 311 ,http://www.facebook.com/19538277626,http://www.twitter.com/311,http://www.311.com,Rock,http://www.mtv.com/artists/311/biography
 3kStatic ,http://www.facebook.com/119107928486,http://www.twitter.com/3kstatic,http://www.3kstatic.com,Electronic,http://www.mtv.com/artists/3kstatic/biography
 Abel Sanchez ,,,,,http://www.mtv.com/artists/abel-sanchez/biography
 Abida Parveen ,,,,Easy Listening/Vocal,http://www.mtv.com/artists/abida-parveen/biography
 Above & Beyond ,,http://www.twitter.com/aboveandbeyond,http://www.aboveandbeyond.nu/,Dance,http://www.mtv.com/artists/above-beyond/biography
 Acoustic Sound Orchestra ,,,,,http://www.mtv.com/artists/acoustic-sound-orchestra/biography
 Aaron Tippin ,,http://www.twitter.com/http://aarontippin.musiccitynetworks.com/,http://aarontippin.musiccitynetworks.com/,Country Blues,http://www.cmt.com/artists/aaron-tippin/biography
 Ab-Soul ,http://www.facebook.com/291293186303,http://www.twitter.com/abdashsoul,http://topdawgmusic.com,Hip-Hop/Rap,http://www.mtv.com/artists/ab-soul/biography
 Adassa ,http://www.facebook.com/207871585898034,http://www.twitter.com/adassaofficial,,Latino,http://www.mtv.com/artists/adassa/biography
 AFI ,http://www.facebook.com/5423059518,http://www.twitter.com/afi,http://www.afireinside.net,Alternative,http://www.mtv.com/artists/afi/biography
 Action Bronson ,http://www.facebook.com/111529277124,http://www.twitter.com/actionbronson,http://www.actionbronson.com,Rap,http://www.mtv.com/artists/action-bronson/biography
 Action Item ,http://www.facebook.com/28441960170,http://www.twitter.com/actionitemband,http://www.actionitemband.com,Pop,http://www.mtv.com/artists/action-item/biography
 Activate ,,,,,http://www.mtv.com/artists/activate/biography
 ADA Band ,,,,World/Reggae,http://www.mtv.com/artists/ada-band/biography
 Adam Barta ,,http://www.twitter.com/http://www.adambarta.com,http://www.adambarta.com,Pop/Rock,http://www.mtv.com/artists/adam-barta/biography
 Adam Fears ,http://www.facebook.com/adamfearsofficial,http://www.twitter.com/adamfearsmusic,http://www.adamfearsmusic.com,Alternative Country,http://www.cmt.com/artists/adam-fears/biography
 Alberto Barros ,http://www.facebook.com/188949434450971,,,Latin,http://www.mtv.com/artists/alberto-barros/biography
 Aldubb ,,,,,http://www.mtv.com/artists/aldubb/biography
 Alec Wizz ,,,,,http://www.mtv.com/artists/alec-wizz/biography
 Ajit Singh ,,,,,http://www.mtv.com/artists/ajit-singh/biography
 AK1200 ,http://www.facebook.com/ak1200official,http://www.twitter.com/https://www.facebook.com/AK1200official,,Electronic/Dance,http://www.mtv.com/artists/ak1200/biography
 Aiden ,http://www.facebook.com/140167089349488,,,Pop,http://www.mtv.com/artists/aiden/biography
 Alain Merheb ,,,,,http://www.mtv.com/artists/alain-merheb/biography
 Agnes Monica ,http://www.facebook.com/pages/Agnes-Monica/104727852336,,,Rock,http://www.mtv.com/artists/agnes-monica/biography
 Alan Horvath ,,,,,http://www.mtv.com/artists/alan-horvath/biography
 Alan Whitfield ,,,,,http://www.mtv.com/artists/alan-whitfield/biography
 Alana Davis ,http://www.facebook.com/429550693825009,http://www.twitter.com/alanadavismusic,,Rock,http://www.mtv.com/artists/alana-davis/biography
 Andraé Crouch ,http://www.facebook.com/pages/Andrae-Crouch/52529391635,,,Inspirational,http://www.mtv.com/artists/andrae-crouch/biography
 Alabama Country Boys ,,,,,http://www.cmt.com/artists/alabama-country-boys/biography
 Anastasia ,,,,Hip-Hop/Rap,http://www.mtv.com/artists/anastasia/biography
 Amber Digby ,,,,,http://www.cmt.com/artists/amber-digby/biography
 Allen Frizzell ,,,,,http://www.cmt.com/artists/allen-frizzell/biography
 Allen Stone ,http://www.facebook.com/49522378033,http://www.twitter.com/allen_stone,http://www.allenstone.com,Soul,http://www.mtv.com/artists/allen-stone/biography
 Allen Toussaint ,,,,R&B/Soul,http://www.mtv.com/artists/allen-toussaint/biography
 Alfredo Santos Buenaventura ,,,,,http://www.mtv.com/artists/alfredo-santos-buenaventura/biography
 Alex Band ,http://www.facebook.com/19195902226,http://www.twitter.com/alex_band,http://www.alexband.net,Pop/Rock,http://www.mtv.com/artists/alex-band/biography
 Alex Bueno ,,,,Latin,http://www.mtv.com/artists/alex-bueno/biography
